mp_id	formula	eps_total(ϵ0)	eps_optic(ϵ0)	eps_ionic(ϵ0)	omega_LO(THz2π)	band_mass(me)	volume(Å^3)	alpha	v_gs	w_gs	v_rt	w_rt	energy_gs(meV)	energy_rt(meV)	ZPR(meV)	imag_memory	mobility(cm^2/V/s)
mp-856	SnO2	12.353599999999998	4.7415	7.612099999999998	17.969432131908594	1.4270691600000003	73.5279993937	2.100574294169949	3.260920886392849	2.7100353634539016	3.6423500874736034	2.68312281784625	-160.5816703001741	-194.43386761885668		16.95531525344099	11.568861979471977
mp-8579	Ba(AgS)2	15.9145	8.2803	7.6342	6.875649129438148	0.9884336399999999	114.708015943	1.2598791427046105	3.1419554086377	2.8346456344993554	6.738780592101658	5.883416974370656	-36.40926204291217	-62.99410255575364		11.938744968176605	23.721128006838054
mp-8615	NbBO4	16.2579	5.871700000000001	10.386199999999999	26.313260149248283	1.901641	105.828464812	1.6776170410790514	3.1980540888592635	2.7743611729225686	3.007346582948693	2.395956315551273	-186.5880737945998	-207.42849287922922		6.224234470491408	23.649777161904314
mp-861937	Ba2AsAu	41.7941	24.910400000000003	16.8837	4.1212934038867965	0.27541504000000006	121.60280429799998	0.24045650190109574	3.0244678943269734	2.970139037108517	10.144483092561725	9.945108137782105	-4.109586533512732	-9.043891473194		1.6875274734036259	602.2863561527954
mp-862631	Ba2SbAu	36.79260000000001	24.055100000000003	12.737499999999997	3.56099693671088	0.286225	134.31619011	0.2340302792963485	3.0238013085814197	2.970948170613476	11.667617982153116	11.458793775320522	-3.4557715822097603	-8.161964110906288		1.5607241383088983	626.6251454733953
mp-862947	Ba2BiAu	44.4713	30.246499999999997	14.2248	2.8739011136800294	0.25796241000000003	138.672714347	0.18172766095217066	3.0183999241607937	2.9775082001169113	14.333610359402664	14.153385128168782	-2.164311608172841	-5.6769474262955555		1.1089982420351185	978.4851667118426
mp-864954	MgMoN2	14.9009	10.247099999999998	4.6538	15.867570803333859	0.44528929	76.5767728269	0.2928516400787291	3.0299394677464546	2.9635283712142217	3.3548005675819668	3.2346117662024563	-19.277812670808935	-24.030622756801904		1.7852682771670088	352.1241341346549
mp-865185	Mg(BeAs)2	19.1641	11.126700000000001	8.037400000000003	10.597152192038624	0.5892097599999999	78.4923250325	0.509786902445437	3.0532084899053054	2.9357936536145	4.485288172777912	4.221232564635702	-22.476499538046262	-32.359527462047154		4.091787987621254	116.10701892444598
mp-865427	KSrCO3F	12.090100000000001	2.3552	9.734900000000001	15.441811257587545	2.7162336099999997	110.789740593	8.224239820616859	8.058154668892147	1.3703471180942144	10.694779865391794	1.5652762846030823	-643.3418506350795	-817.2452736605686		305.74403217807344	0.3370671447436219
mp-8658	CsNaSe	9.123	4.234699999999999	4.888299999999999	4.700353467581293	1.334025	195.488636989	3.8663553788233287	3.6266059124695786	2.3954950792053396	11.132828093950213	7.463324036951005	-79.74190277708077	-162.38643519606748		54.230864869516395	3.869287770596051
mp-866132	Na2TlSb	188.39759999999998	36.82359999999999	151.574	2.5295069059298743	0.51825601	104.671090321	0.5672373999739982	3.0595369488274797	2.928341932333532	16.49028366689554	15.882275791295072	-5.975503467954234	-16.655436888787698		3.4356431292000535	157.2132466890093
mp-866141	TiFe2Si	69.2665	41.2559	28.01059999999999	11.941941088916574	0.68823616	44.50611379179999	0.134968338356346	3.0135983589475264	2.9833266456346648	3.9968616864836424	3.93304005240504	-6.673815938501136	-9.16859342850988		0.9644497293716329	421.72024235730066
mp-866291	AgBr	7.5276	5.1787	2.3489	4.161746363906878	1.9737440100000003	57.8466324441	2.3800296458933023	3.3064160955076245	2.6655254069075647	11.261685750405688	9.081060429178525	-42.33577887166379	-91.9768528733635		23.508882894389927	6.032797004449445
mp-867169	Sr2SnHg	143.6394	110.3308	33.30859999999999	3.144957707717749	0.20268003999999998	124.870682844	0.030603537708725304	3.003053894711565	2.99623892204427	13.042997359580497	13.014160986920725	-0.39809832775313614	-0.9997383793730618		0.18984207618138932	7275.085028954569
mp-867193	Sr2BiAu	51.2129	37.9682	13.244699999999993	3.4543877910273553	0.15984004	120.925276057	0.0840402838139316	3.0084281956070873	2.989645031077752	11.933579669371095	11.857902444802857	-1.2015600916459384	-2.8817299297621655		0.5433945121500973	3222.8545219046473
mp-867194	Sr(MgAs)2	15.157299999999998	9.0385	6.1187999999999985	7.395831155087876	0.31956409	122.773552287	0.5325017732154977	3.055702903380293	2.932853617842006	6.03376763868272	5.700676971136411	-16.391497327239545	-27.465096365264323		4.438761437240768	197.34301292472514
mp-867203	Sr2CdAs2	18.2131	11.1241	7.089000000000001	5.518165789039254	0.30669443999999996	279.599364033	0.4731287256124731	3.0492104193162364	2.9405275045776684	7.812146128686918	7.4697751337456255	-10.858577067412178	-20.794500106317344		3.7340664269950823	244.42948199291237
mp-867261	RbSrCO3F	7.517199999999999	2.4294	5.0878	16.499052873796757	2.7420048099999996	114.38863072999999	6.514288903199132	5.1749574311153985	1.7303626232613882	7.427858680320419	1.7803934397905603	-505.50885861330374	-638.2502084020646		188.37144075796326	0.5419487987239614
