T(K)	v(THz2π)	w(THz2π)	E(meV)	M(mₑ)	R(Å)	κ(N/m)	ReΣ(ps⁻¹)	ImΣ(ps⁻¹)	μ(cm²V⁻¹s⁻¹)
240.0	34.90120313114144	29.49984907725893	-283.12562523312687	0.7691999136110425	6.622537703068679	0.00687451967733084	0.0	36.83705691898626	86.88372949974621
241.0	35.013515948178615	29.601716319987233	-283.18856117616673	0.7688394871301747	6.609127117925193	0.00691072114014106	0.0	36.95749067285661	86.60060059939596
242.0	35.12574165458454	29.703523664835064	-283.25161429958433	0.7684809040912233	6.595804640986632	0.006946960412369934	0.0	37.07867197892288	86.3175706706886
243.0	35.237879703069424	29.8052703858193	-283.31478408610474	0.7681241566408625	6.582569339793431	0.006983237150887919	0.0	37.19940002403218	86.03743304591713
244.0	35.349929555903145	29.90695576856458	-283.37807002427024	0.7677692368339089	6.5694202956006755	0.007019551014651451	0.0	37.319672635269924	85.76015444174078
245.0	35.46189068478759	30.008579110147778	-283.4414716083354	0.7674161366385279	6.556356603125103	0.007055901664688442	0.0	37.43949023059489	85.48569623152963
246.0	35.573762570688125	30.11013971890096	-283.50498833816596	0.767064847941652	6.543377370297323	0.0070922887640758525	0.0	37.55957110954729	85.21239179172653
247.0	35.685544703692614	30.211636914243005	-283.5686197191388	0.7667153625539797	6.530481718019731	0.0071287119779220405	0.0	37.678310583830545	84.94385335550189
248.0	35.79723658286419	30.31307002650503	-283.63236526204537	0.7663676722148867	6.517668779929481	0.007165170973347821	0.0	37.7965746393244	84.67806724438044
249.0	35.9088377160762	30.414438396737932	-283.6962244829962	0.7660217685973453	6.504937702166392	0.007201665419463949	0.0	37.91436442905863	84.41499513738313
250.0	36.02034761992679	30.515741376602527	-283.7601969033284	0.7656776433119479	6.492287643147391	0.00723819498736237	0.0	38.03168171544896	84.15459807594716
251.0	36.13176861542661	30.616981144972815	-283.8242820495149	0.7653352655305092	6.479717747570201	0.007274759934174319	0.0	38.14852960459689	83.89683487382152
252.0	36.24309184842696	30.71814862361941	-283.8884794530758	0.7649946938971891	6.467227275061202	0.007311358182618675	0.0	38.264913988885965	83.64165903641003
