T(K)	v(THz2π)	w(THz2π)	E(meV)	M(mₑ)	R(Å)	κ(N/m)	ReΣ(ps⁻¹)	ImΣ(ps⁻¹)	μ(cm²V⁻¹s⁻¹)
100.0	19.653703937307537	16.15768713306624	-276.1628044916417	0.8130709570916287	10.34403973832104	0.0024742378894047753	2.902202393048746e-15	15.021276376947233	213.06717276221238
101.0	19.761430397270594	16.24804085526698	-276.19525733058697	0.8128918463590648	10.292450820674937	0.0025002866335336322	2.858262515415587e-15	15.193855716761348	210.6470502668541
102.0	19.869346775301942	16.338661532828624	-276.22812115864053	0.8127037147051797	10.2415686780605	0.002526448146412622	2.815354794217689e-15	15.366687198265442	208.277870670604
103.0	19.977462380226328	16.429557687544417	-276.26139023146163	0.8125066383449081	10.191377561421083	0.002552723806221951	2.773445033909362e-15	15.539691594517977	205.95909960304675
104.0	20.085769037703827	16.520720970659738	-276.29505891041146	0.8123009382033459	10.141864605075407	0.002579112159955319	2.7325017363044977e-15	15.712874979689538	203.68906982668514
105.0	20.19426293423524	16.61214722429674	-276.329121661408	0.8120868696425415	10.093016619733337	0.002605612459805548	2.6924943926719966e-15	15.886191152356542	201.46684993408198
106.0	20.302940253880983	16.703832275585526	-276.3635730537148	0.8118646843604834	10.04482072401642	0.002632223956519712	2.653393743148938e-15	16.05960870007295	199.2913369614926
107.0	20.4117971824443	16.795771941574706	-276.39840775866935	0.811634630278578	9.997264336516272	0.0026589458998834714	2.6151717131653962e-15	16.233095812270708	197.16146112417113
108.0	20.520829911323233	16.887962033793155	-276.43362054836	0.8113969514429078	9.950335168087609	0.002685777539171262	2.5778013537296653e-15	16.406662867018852	195.0756783909893
109.0	20.630034641027947	16.980398362459074	-276.4692062942556	0.8111518879388715	9.904021214367406	0.0027127181235605978	2.5412567853062705e-15	16.580234333750386	193.03351354938337
110.0	20.73940758442489	17.073076740396214	-276.5051599657968	0.810899675817822	9.858310748505906	0.0027397669025189726	2.5055131450354216e-15	16.753793454709434	191.0338036318751
111.0	20.84894496969331	17.165992986643055	-276.54147662895116	0.8106405470354677	9.813192314104224	0.00276692312615992	2.4705465370670855e-15	16.92748741375258	189.07359436674025
112.0	20.958643043028033	17.2591429297881	-276.5781514447408	0.8103747294010749	9.768654718348682	0.0027941860455724457	2.4363339857968962e-15	17.100845455267223	187.15688047634856
113.0	21.06849807111443	17.352522411056885	-276.6151796677456	0.8101024465366535	9.724687025333527	0.0028215549131269586	2.4028533918077885e-15	17.27440879140153	185.27643565486596
114.0	21.17850634336901	17.44612728714402	-276.6525566445866	0.8098239178458302	9.681278549566448	0.002849028982755902	2.3700834903383166e-15	17.447808666895565	183.4351207087955
115.0	21.28866417398355	17.539953432828423	-276.69027781239413	0.8095393584913722	9.638418849649762	0.002876607510213775	2.3380038121085596e-15	17.62130191637015	181.62908189789658
116.0	21.398967903776445	17.633996743374794	-276.72833869726566	0.8092489793809902	9.596097722130336	0.002904289753316867	2.306594646349879e-15	17.794550210378496	179.8607355104302
117.0	21.509413901862892	17.7282531367339	-276.7667349127141	0.8089529871607878	9.554305195514532	0.002932074972163222	2.275837005894965e-15	17.967574251331055	178.1287136564279
118.0	21.61999856716138	17.822718555558566	-276.8054621581138	0.8086515842157953	9.513031524440953	0.0029599624293353585	2.2457125941951034e-15	18.140348598202554	176.43216014234056
119.0	21.730718329747614	17.917388969047266	-276.84451621714345	0.8083449686770185	9.472267184007292	0.0029879513900864484	2.2162037741413207e-15	18.31283037967845	174.7704108299699
120.0	21.84156965206499	18.012260374624436	-276.8838929562316	0.808033334434563	9.432002864245925	0.003016041122511068	2.18729353857518e-15	18.485338735556752	173.1394233398429
121.0	21.952549030001222	18.107328799467545	-276.9235883230056	0.8077168711563518	9.392229464744304	0.0030442308977012876	2.158965482383028e-15	18.657883351265685	171.53826233450232
