α|N|κ(m₀ω₀²)	N=1|κ₁	N=2|κ₁	N=2|κ₂	N=3|κ₁	N=3|κ₂	N=3|κ₃	N=4|κ₁	N=4|κ₂	N=4|κ₃	N=4|κ₄	N=5|κ₁	N=5|κ₂	N=5|κ₃	N=5|κ₄	N=5|κ₅	N=6|κ₁	N=6|κ₂	N=6|κ₃	N=6|κ₄	N=6|κ₅	N=6|κ₆
7.300000000000001	37.091626750700414	25.47881369390052	39.97520619428337	17.54603512701404	26.287522318798786	60.402483025588026	7.497744333508493	24.788136659319207	28.04463655962951	91.72328535290217	2.6332622259534952	23.367780734408115	21.78211963677839	38.18234365212675	146.71823247359134	1.5030972364450073	21.524733630012648	19.231236236564285	25.223368990140784	59.279755060590105	238.05291073815897
7.4	39.315699648316375	27.31256250739716	41.175192192690304	18.99735597303622	27.365552101853027	62.00665689521611	7.906389789754588	26.28185782715631	28.806566095572578	93.50737480863972	2.6270946411857086	24.930500997096413	22.58657835856347	38.944522802932624	149.3998157945316	1.4865789184660856	23.00818645392187	20.066338354291204	25.809445230856227	60.519057758549025	242.94475614046678
7.5	41.67357040379249	29.27113778218501	42.40827224289285	20.570209438449574	28.478376296471026	63.671746518491545	8.345185659891255	27.870919976919307	29.594710915447195	95.3531653693135	2.6162033184416345	26.599675110465668	23.427765663757455	39.728272093896976	152.1604221045709	1.468025068994204	24.592176401877385	20.94148430629886	26.411915802524277	61.79608741120683	247.98980828281492
7.6	44.16881780697584	31.358505217123746	43.67349497292696	22.26999106431824	29.624327129855367	65.39731153296498	8.818631450637522	29.556878848769934	30.408955796361397	97.26483087110682	2.60113257114142	28.378982346664337	24.30584116886169	40.5338998987022	155.00204320148623	1.4475926764120868	26.27991278194493	21.856561672198495	27.02969509011291	63.10784080918529	253.1732370230602
7.699999999999999	46.80486430575747	33.57844030385909	44.969859144683795	24.101666771960748	30.801714382982148	67.18251384486621	9.332280771702315	31.340492094929296	31.249003156626372	99.2469227331494	2.5837808517451455	30.273362378121675	25.22274416393617	41.37468149282449	158.00741309692967	1.4257590658619126	28.075266462282556	22.811837800759108	27.663526036428493	64.45729167627724	258.5101042102324
7.799999999999999	49.585021821564204	35.934568251544704	46.29634720190933	26.06974398635701	32.00888007848994	69.02602741824421	9.892983622935816	33.22158150635908	32.11437581499433	101.30452513400087	2.5607704202045514	32.28208239242078	26.172546836154254	42.21135249251529	160.93341102518025	1.4027716296147126	29.98153077791326	23.807134410129166	28.31283930392567	65.84313836087676	263.99431567871943
7.9	52.51253403656538	38.43040405280013	47.65195297724506	28.17835194109281	33.24426603135602	70.92632249619373	10.509193260901412	35.19885124006947	33.004418608883896	103.44345044932925	2.5366368318403474	34.412708455449625	27.160827572228357	43.08316578310678	164.02439309144393	1.3789116942824462	32.00208006480379	24.842279213985478	28.977344077570137	67.26497372282392	269.62431843741797
8.0	55.59061338517426	41.069347910333214	49.03560615393178	30.43124961768551	34.50643781913887	72.88156455186163	11.191450811499951	37.26961499412515	33.91832020968542	105.67070702686033	2.5103511450699796	36.66688026702097	28.184977382707345	43.974014853400604	167.17627503548283	1.3544359948354217	34.14026744593663	25.917044052093146	29.656725699532444	68.72228979342253	275.3981222601142
8.1	58.82247228782174	43.854930403585335	50.44667326876743	32.831927365380814	35.7941200281911	74.88988235578927	11.952420163444316	39.42962032303065	34.85499750245617	107.9936742516984	2.4831679375937226	39.048909637884755	29.24575680905801	44.892239609017	170.4567666517396	1.3295742908869561	36.39944656942915	27.03116526855767	30.350657781410746	70.21450973322862	281.3134317987133
8.2	62.211348083767874	46.79041856034249	51.883997313625116	35.38363729081729	37.106190149607514	76.94924466114935	12.808449501250895	41.67232333789118	35.81331356847534	110.42270721403838	2.4547886610735796	41.561204974290064	30.341658921378524	45.82900345817279	173.79705758445198	1.2996913991640562	38.76046288116311	28.168320070605688	30.97507528929259	71.35677043090982	284.7595411823131
8.299999999999999	65.76052255404474	49.87926259799724	53.34687442793819	38.08946242610712	38.44168494845452	79.0575746424829	13.77942235176375	43.98863568011035	36.79184657742792	112.9693100657787	2.425866760247584	44.207494405861254	31.47264730446051	46.78684425041047	177.21893695057952	1.2794729850063	41.29430099662043	29.376340341572757	31.780858503373338	73.30115057211151	293.5584963080473
8.399999999999999	69.47333641199737	53.12490354196357	54.83457093572446	40.952389979170306	39.79979214894831	81.21283485132335	14.890145565002697	46.36609466127546	37.78899879973585	115.64771950115028	2.3967529856311884	46.99123715996714	32.63830788483659	47.76541899549375	180.7213192715426	1.2545563211392863	43.93683125463787	30.606821903301892	32.5164851941563	74.89427028421778	299.8829844526481
8.499999999999998	73.35319963662648	56.53083018086547	56.34642017220938	43.9753589198674	41.17983391986924	83.41300751063591	16.1712558492357	48.78810853333039	38.80298435315302	118.47512395102967	2.367748051899476	49.915954208490476	33.838231090751265	48.76436947645607	184.3030054565461	1.2299027697683456	46.714083380705226	31.87553305967137	33.26538877657299	76.51972757425756	306.33861320186406
8.6	77.4035984338309	60.10058995440635	57.88182032541238	47.161353561557924	42.58125964655386	85.65634151765244	17.660107332599427	51.23317323443486	39.83186943677674	121.47195777918387	2.3391058224369243	52.985235059690275	35.0720190009352	49.783330625302824	187.96272069140105	1.2056148432416696	49.62962068704846	33.18221938476127	34.0272846310138	78.17689978600174	312.92285832902417
8.7	81.62809942716406	63.837796692327046	59.44023100023759	50.51332087862628	44.00361635763285	87.94092270298097	19.401137814540284	53.67434392694446	40.87366930063041	124.66178849263088	2.3110374340326914	56.20274213506989	36.339290464217726	50.82193803385417	191.69915096685872	1.1817753702509106	52.68706930861099	34.5266464489401	34.801902535314184	79.86517314887533	319.6332025749143
8.8	86.03035207008269	67.74607822520984	61.02104855789446	54.03434167507692	45.446544732820314	90.26517514238276	21.445384224708544	56.07924436438819	41.926563817599	128.0709126956499	2.28379507724003	59.57227501169682	37.63966843885993	51.879962114262526	195.51155510771787	1.1584504429120321	55.89012423384365	35.90860337211025	35.58899789399243	81.58399444475435	326.46742914873175
8.9	90.61408920290776	71.82936749206584	62.62420371985144	57.727533534590634	46.909758986607756	92.6274773949599	23.845301438518824	58.412779751861976	42.98906802615113	131.72336256430572	2.2572802943792327	63.097462042641716	38.97286184772369	52.95666866527927	199.3968614290352	1.1356909858864566	59.24254665525723	37.327901677439826	36.38833911347206	83.33281781975893	333.4233112416696
9.0	95.38312678486236	76.09132838666763	64.24895240577081	61.596175119188054	48.39303542417494	95.02652892610058	26.652451926265048	60.63900406781723	44.06071674259363	135.64227646971267	2.2318411900989776	66.78237886903071	40.338506628819516	54.05210908203253	203.35553569733747	1.113605044419809	62.74846922124887	38.78438962009592	37.2001382047863	85.11235569700511	340.50433459784836
9.1	100.34136277468517	80.53593210575045	65.89507550587996	65.64361959924014	49.89620076348774	97.46102894127398	29.904290161721253	62.729317126492425	45.142192731879845	139.83924367628788	2.2074838887797026	70.6309289394414	41.736325677238995	55.165834867614194	207.3857406345487	1.092011525267897	66.4108887855818	40.27788678527443	38.02294180921308	86.91853408396128	347.6922775686253
9.2	105.49277553879662	85.16716894607193	67.56227221755319	69.87334700785402	51.41912284578211	99.92983074313452	33.61685476266672	64.66824701741552	46.23563972492525	144.31224558913527	2.184272756808612	74.6471515389745	43.16604849513783	56.29754276894664	211.4862722569669	1.0711377829619886	70.23467746402862	41.80831154350062	38.857839155578404	88.75455006782067	355.0018752794713
9.3	110.841421985476	89.98910501743381	69.25027632003753	74.2889560663159	52.961702632072274	102.43190310634782	37.77956400618056	66.457956698842	47.34438121195274	149.04349643278692	2.1622545468807117	78.83515829508703	44.62742628355042	57.44694604708366	215.65597634224105	1.050925226738465	74.22357003539123	43.375551405048014	39.70425177589482	90.61881006688054	362.42612956278026
9.4	116.39143541721171	95.00588099361462	70.95885233444585	78.89416320468784	54.52386762680331	104.96632241545558	42.358281726731846	68.11739563665378	48.472250262263515	154.00241713168361	2.141461515270799	83.1991316391618	46.120230909346844	58.61377564727718	219.89375837508123	1.0313787543097181	78.38166979209406	44.97952585514142	40.56203855267927	92.51096802575194	369.96371547156014
9.5	122.14702365487766	100.22171062902443	72.6877920280075	83.69280001729366	56.10556648097895	107.53226436940895	47.30499507603612	69.67661182976329	49.62279136897746	159.15194463467196	2.12191390973569	87.74332280898855	47.64425361806829	59.797778953079614	224.198579160613	1.0124980382418696	82.71314486660393	46.62017220910539	41.43107202939245	94.43070455995621	377.6133962152526
9.600000000000001	128.11246675294237	105.64080404434979	74.43676404486598	88.68882390434365	57.7067636193004	110.12904393660574	52.56992674212222	71.16884885719257	50.79876305691619	164.45614870617283	2.1037393974148353	92.47215371458661	49.199233179686814	60.99880132828366	228.56964798769332	0.9942786695369172	87.22222789649342	48.297443917684234	42.31123757622663	96.37773200500669	385.3740885981824
9.700000000000001	134.29211510579964	111.26774157530284	76.20604713249315	93.88624225205315	59.32744069179694	112.75586473244402	58.10583133941824	72.62699362769968	52.001513202380465	169.87952889259032	2.086589604447594	97.38969778494504	50.78520721451724	62.216377233435196	233.00546516405302	0.9767128912465035	91.91321406214888	50.01130912896775	43.20243066445255	98.3517825570525	393.24478421895765
9.8	140.69038752439664	117.10672110882025	77.99505552035328	99.28925109763154	60.96758370148714	115.4122957956406	63.880142009635634	74.07558236696465	53.23189546824369	175.39919163373997	2.0708125590739748	102.50071351051103	52.40180554056124	63.45054641848674	237.50573672939208	0.9597903773651169	96.79046125810771	51.761749777752726	44.10456019577623	100.35262615952524	401.2246561096981
9.9	147.31176945148582	123.16230748928842	79.80380878577375	104.90208727605447	62.62719071924187	118.09777926465722	69.86732145025023	75.53480665242952	54.48967313181993	180.99445359520905	2.0562831873590923	107.80960774754281	54.048954238670234	64.70103594651209	242.06945522647584	0.9435141775346958	101.85856248473766	53.54877779332156	45.01798668836091	102.38216331017611	409.32581520080566
10.0	154.1608113293097	129.43905547948347	81.63219382912212	110.72909553441808	64.30626503339988	120.81186590171092	76.05162297687805	77.01867615291175	55.77418486940451	186.6510490970686	2.042990000985977	113.32095213149493	55.72652168930543	65.96766800306341	246.69585557346	0.9277487912312226	107.12057820817813	55.37227507824835	45.93908224646839	104.42327329426189	417.4445727108978
10.1	161.24212693611847	135.94158341451399	83.48011034152955	116.77470988954778	66.00481466127587	123.55416012165915	82.42435480678917	78.5366001287503	57.08447289926562	192.35890680892044	2.030918877120258	119.03937825557546	57.43438804560407	67.25027769168446	251.38422395748785	0.9127501604154289	112.58423585033486	57.23251774641054	46.87574776963993	106.51373430470267	425.8112627705559
10.2	168.56039224729884	142.67457184928674	85.3474692716942	123.04344955578289	67.72285117323389	126.32431418277883	88.98203045470828	80.09453354304497	58.419436808196224	198.1110652276111	2.020053843601006	124.969576415772	59.172444068648076	68.54871107162217	256.1338877393864	0.8982622516388243	118.25128745758529	59.129304905341314	47.82083957463601	108.61964757001988	434.22008056845516
10.3	176.12034388673243	149.642762304637	87.23419147905338	129.54025784636573	69.46036940438142	129.1233206803754	95.7248467033772	81.69595835079387	59.77793605098145	203.90280479718058	2.010377867134731	131.11629501902976	60.94059016560027	69.86282623749503	260.94422423798824	0.8843431284100984	124.12726720977776	61.06273796688177	48.77650309005094	110.75134639152384	442.734305546619
10.4	183.92677809136381	156.8508625793986	89.14003069665489	136.26880509078413	71.21744065137136	131.94708494457336	102.65627013511026	83.34221507705232	61.15904137721873	209.7323962746741	2.002041848040276	137.48446422159884	62.73857069762096	71.19231086607215	265.81301519292174	0.8709757885848297	130.21687769225088	63.03285689801294	49.74267873563258	112.90864709384186	451.35320673603565
10.5	191.98454962360046	164.30401335013022	91.06545176606232	143.2348142022836	72.99403219290161	134.79906845383812	109.77848566705987	85.03523377583466	62.56113318562666	215.5936299849709	1.9945221522838337	144.07857077701104	64.56679677967156	72.53758218134408	270.7446130151511	0.8582384301543926	136.52530198214112	65.03946519821542	50.71915530688648	115.08902848941943	460.0581761752255
10.6	200.29857080953002	172.00685187693412	93.00987118177113	150.44282667023143	74.79017329555091	137.67796718603495	117.09923476642115	86.77360309725711	63.98379617015098	221.4894769587845	1.9883068984563521	150.90390621637485	66.42469819105287	73.8979859115625	275.7336066912976	0.8458275872364227	143.05606690787184	67.08334668823451	51.70633371912663	117.29930341798172	468.90193625027314
10.7	208.87381070080178	179.96444644078525	94.97341483726825	157.89771807772456	76.60588495557778	140.58353727897702	124.62398285206115	88.55718339152494	65.42595061580687	227.417855227337	1.9832103871116704	157.9653175745308	68.31236994049289	75.2735970280437	280.7811570636695	0.834012195750913	149.81531405012188	69.16383051508473	52.703695075005726	119.53224741014856	477.82992584165186
10.8	217.71529412471943	188.18182787857802	96.95603805535927	165.6044506884366	78.44118554842777	143.5156240634169	132.3593577293604	90.38513167878133	66.88679105668689	233.3784634579206	1.9792162629929777	165.2678309968049	70.22974788141528	76.66431747009756	285.8868197617703	0.822679794508141	156.80752686112137	71.28122542856067	53.71133175726527	121.789975652071	486.8589796340093
10.9	226.82810129768714	196.6640823792122	98.95770082437252	173.56805193928864	80.29609324711038	146.47409347779103	140.3122243886741	92.256462967322	68.36559513518432	239.37126276479103	1.976308948073987	172.8165260492462	72.17677302910397	78.07005568130899	291.0501781257917	0.8118135785671579	164.0376678482544	73.4356022586324	54.72918529497383	124.07226527803869	495.988023893442
11.0	236.2173668572825	205.4163508222572	100.97836726232254	181.79361258476342	82.17062583680763	149.45882959397204	148.48956414726212	94.1701354645738	69.86171834128663	245.39639663358685	1.974474153955465	180.61653614039417	74.15339069386016	79.49072772391992	296.27084827329963	0.80139700118163	171.5107473925455	75.62703701480416	55.75719061393693	126.37885852812906	505.2157672950998
11.1	245.8882794439924	214.44382817499502	103.01800514351658	190.28628503014139	84.06480058160798	152.46973248915674	156.898396224612	96.12510597219193	71.37458680888676	251.45412762110936	1.973698708331839	188.67304733552595	76.15955019071743	80.92625507622688	301.54846935911337	0.7914138832111621	179.23182572244303	77.85561094146556	56.79528325780666	128.70949583953188	514.5408964939415
11.2	255.84608114402695	223.7516519517961	105.07638053471555	199.05130513088125	85.97862918166828	155.50679199469232	165.54643913261378	98.11995528884586	72.90397298240305	257.54659057589015	1.9741650111215747	196.99117005215433	78.19495548396122	82.37509563887215	306.8725640907069	0.7818483367990972	187.206010555324	80.1214104027473	57.84339396487758	131.06388973274443	523.9619062519632
11.299999999999999	266.0960670151897	233.34545668361017	107.15408215969865	208.09387492811993	87.91214223747318	158.56970817531692	174.43855012645	100.15494380639899	74.4485822210745	263.6688239594223	1.9752798480451406	205.57657946225666	80.26030893316806	83.84158922565803	312.27323755947873	0.7726849974406655	195.43845904281622	82.42452641654319	58.90145337665081	133.4417443217826	533.4772106944583
11.399999999999999	276.6435846976221	243.23026354404433	109.25047162031387	217.4193934021111	89.8653400990238	161.65864551545383	183.58377127672682	102.22795376766396	76.00885895850206	269.8266193406889	1.9776170384186176	214.434233919422	82.35482242684174	85.32126511664865	317.719774901052	0.7639088002642838	203.93437435491757	84.76505528403004	59.969387758877474	135.84274524642387	543.0851230057888
11.5	287.4940338293829	253.41158986980955	111.36573257090663	227.0332235079438	91.83824192477573	164.77347593566446	192.98826349540542	104.33856176888304	77.58416903423768	276.01863822023734	1.9809748280139436	223.56965590145361	84.47870552991742	86.81553360500948	323.2220392729505	0.7555053553259345	212.6990110762873	87.14309695238882	61.04712647016231	138.26658073146245	552.783913533669
11.6	298.65286608921554	263.89489382973716	113.49984573925599	236.94080734932214	93.83086105238453	167.914155516959	202.6588351072785	106.4860060109608	79.17420075729478	282.2453379720682	1.9853474265926063	232.9882911910658	86.63192080620252	88.32433985249008	328.7797706707497	0.7474603211447433	221.73766340865856	89.55875813176755	62.13458653531825	140.71288973648916	562.5715911230072
11.7	310.125584485334	274.6856850816184	115.65279364993353	247.14764195929325	95.84320998336	171.08064782389556	212.60223916181238	108.66959094815769	80.77867873193645	288.507174822269	1.9907302259082262	242.6956355831428	88.81443293786651	89.84762984759618	334.39270839549135	0.739760212906245	231.05567901413337	92.01214810101504	63.23169006198714	143.18131844246818	572.4461343558505
11.799999999999999	321.9177432643949	285.78952447768336	117.82456043697835	257.659278801175	97.8753002837484	174.2729231261692	222.82517880067206	110.88868382463585	82.39736012715548	294.80460181762464	1.9971203274551175	252.6972353459222	91.02620799401706	91.38535104530092	340.0605912444298	0.7274862812196738	240.5376529130396	94.53487144391204	64.11935275008727	144.65073639704497	576.3544699149206
11.9	334.03494761103957	297.2120237801525	120.01513166167842	268.48132307057676	99.9271426216693	177.49095772589862	233.3343121933796	113.14271129666287	84.0300306998679	301.13806312467204	2.0045152106572575	262.998682064217	93.26721502258994	92.9374388071592	345.7830768576823	0.7253421784726433	250.55141372952568	97.03257895883718	65.45450304470342	148.1830785111233	592.4475261941552
12.0	346.48285341103826	308.95872059869555	122.22426132901705	279.6194532476627	101.99874003544016	180.734789628812	244.13694185860223	115.43075482513757	85.67681453763453	307.5098371725762	2.010905109703844	273.59496137202734	95.54054755168806	94.47207684459318	351.3547527155606	0.7182583029407099	260.72793403874823	99.60297798424108	66.55691056132946	150.60094378855138	601.8589908666909
