α|N|w(ω₀)	N=1|w₁	N=2|w₁	N=2|w₂	N=3|w₁	N=3|w₂	N=3|w₃	N=4|w₁	N=4|w₂	N=4|w₃	N=4|w₄	N=5|w₁	N=5|w₂	N=5|w₃	N=5|w₄	N=5|w₅	N=6|w₁	N=6|w₂	N=6|w₃	N=6|w₄	N=6|w₅	N=6|w₆
5.699999999999999	1.9567746631862035	1.5559599752044788	11.889215449601336	1.424117534169872	5.570764004180301	42.70109870273566	1.3444033084480305	3.5884331162916965	16.62871245432816	124.39002555960612	1.2876091846141497	2.730872571078291	10.108308167094846	45.11096347001534	333.27055288575883	1.2478508134083852	2.326460799634375	7.4590729509828115	25.83988537952788	113.79399670937882	838.001869331247
5.799999999999999	1.929263722530486	1.5433601993801738	11.953325478801242	1.4167683484865647	5.592123137326938	42.89825728491643	1.339285081394142	3.57668050911195	16.623361860048572	124.44048600440671	1.2834310604753396	2.7085506702982065	10.097790345465008	45.10342146129657	333.26210477590865	1.2443660896067492	2.306314047166906	7.469317960553854	25.88586345756747	114.01412872761884	839.646668846617
5.9	1.9015290378516947	1.5305563804402904	12.027535232101092	1.4092633294638117	5.618686770541738	43.12962815949834	1.3340463831741338	3.5658498123214493	16.62230935719073	124.52709196585933	1.2791328614488888	2.6856153363289605	10.089342275676536	45.10651651543078	333.33330125510236	1.240771917989129	2.2855583865820908	7.482948330578826	25.943167745623235	114.28382937604691	841.6562475155359
6.0	1.873628231714206	1.517564780552858	12.112733915116804	1.401605692926696	5.6510890609318665	43.39922359272536	1.3286887307402349	3.556107014052416	16.626119896922987	124.654269808547	1.274714905851388	2.662068422829681	10.08330283074188	45.12174621910096	333.4951784409869	1.2370707973497987	2.264221310679182	7.500471154411378	26.013675896612348	114.61206544282497	844.103332298646
6.1	1.8456281505611505	1.5044060491566378	12.20983377347463	1.3938006622062589	5.690017221736666	43.71141237992752	1.323215089319803	3.5476369368974967	16.63542105026242	124.82689567103334	1.2701789536309462	2.6379189994105006	10.080058851361464	45.15078966890829	333.7600893689972	1.233256402885416	2.242255147696091	7.5219628227883	26.09701095259419	114.99472003422797	846.9372964371385
6.199999999999999	1.817604803855639	1.4911055034693395	12.31975349767311	1.3858557269592129	5.736207147134935	44.07090314807379	1.3176300761252633	3.540643520642868	16.650904612621705	125.05029899000367	1.2655284478679416	2.6131846714863953	10.08004743934754	45.19551123099817	334.14172865105104	1.229339118396641	2.219747070941626	7.5482149998736805	26.196394938642715	115.44822785027395	850.2992759114571
6.299999999999999	1.7896426696506684	1.4776932498932671	12.443397791482738	1.3777808626927548	5.790435785790144	44.482709583450266	1.3119401408919933	3.5353496868486554	16.673326757317877	125.33025442748446	1.2607687272226555	2.587892779308521	10.083756087082913	45.257955007904044	334.65508605666923	1.225320915655174	2.1967113085939505	7.5795794216460814	26.31276340619764	115.97580307285146	854.2060584640034
6.4	1.7618334187048235	1.464203516367896	12.58158848671235	1.3695887076156175	5.853510779949698	44.952106809370065	1.3061538622825133	3.5320005679261284	16.70352947619222	125.67320084735746	1.2559078507426413	2.5620897546288726	10.09176012875988	45.34056634439091	335.31847258092336	1.2212081697791772	2.173194303816612	7.6165353189850205	26.447674879874068	116.58418894490353	858.7072417315292
6.5	1.7342739501594462	1.4506771910260645	12.735264283780383	1.3612945095989282	5.926250258093682	45.48449016816015	1.3002812017846832	3.530843101003553	16.742319394145568	126.08498533443958	1.2509534397403457	2.535800672463985	10.10451921255152	45.44498706557251	336.1426698215473	1.2170091997341812	2.1492539654070955	7.659563892790779	26.602687185244974	117.28011473790427	863.8522190893931
6.6000000000000005	1.70706426757274	1.4371554193229739	12.90500262824272	1.3529163001016191	6.00947350854646	46.085396024831525	1.2943351138993149	3.5321634307417558	16.79069601516455	126.5732432620832	1.2459191962535483	2.5091120945045584	10.122764339052853	45.57437085205361	337.15193105787455	1.2127342708401938	2.124959389668093	7.709137079129656	26.779322350472242	118.0701562541758	869.6893097755731
6.7	1.6803040889931118	1.4236844606717751	13.091445867464074	1.3444744762017622	6.10396866022781	46.76025273790544	1.2883297981018131	3.5362468398478986	16.849609694102988	127.14490129618378	1.2408182791744113	2.4820894319031686	10.147089084716752	45.7309755179705	338.36230385206727	1.208395480353245	2.100389810898383	7.765704288352255	26.979022339687777	118.96053499753742	876.2641655703819
6.8	1.6540900371679783	1.4103116375381206	13.295053789923328	1.3359915877036999	6.210472784305107	47.51429979084377	1.2822812866692446	3.543396106245757	16.920070298349543	127.80732729282141	1.2356663261592373	2.454817359491594	10.178131599316023	45.91727684187665	339.791810087805	1.2040065463815697	2.0756330096774427	7.829679653516956	27.203110196914665	119.9569641499634	883.6188049657743
6.8999999999999995	1.6285124190367206	1.3970845666985885	13.516132741683279	1.3274918576610857	6.329645260514692	48.35242201678387	1.2762069530882776	3.553927399166393	17.00311571475678	128.56802681879634	1.2304804488032592	2.4273901023530713	10.216516665440267	46.13566286877869	341.4578060081023	1.1995824706421603	2.0507829304568626	7.901428748901656	27.452745533164077	121.06443948633603	891.7898638574459
6.999999999999999	1.603652364864271	1.3840497306773687	13.754826950721768	1.3190006210354392	6.462043110165949	49.27899485408511	1.2701250982789016	3.568171290102778	17.09980561089411	129.43460003429936	1.2252787766924598	2.399909325253539	10.262836291790183	46.38836213991902	343.3764646906459	1.1951391356472447	2.025937023629848	7.981258203522006	27.728893558592468	122.28711484423707	900.8077911773814
7.1	1.5795794916154235	1.3712510809217657	14.011118091375284	1.310543695956504	6.608099328154331	50.29773923088653	1.2640544788693093	3.5864754521872078	17.21121862695259	130.41472717792354	1.2200799319902766	2.3724815016754457	10.31763082029158	46.677375412926814	345.5622779655688	1.1906928418507132	2.0011933127589887	8.069407940347373	28.032302845800206	123.62821430430903	910.6962982540991
7.199999999999999	1.55635027112037	1.3587284270286162	14.284782848502752	1.302146747856419	6.768107495671854	51.41161438859783	1.2580140211740265	3.609218598804997	17.33850257720905	131.51676349581982	1.2149031382212505	2.345225354346591	10.381413349431869	47.00466594635556	348.02983532282275	1.1862598122059014	1.9766473241130673	8.166045817685422	28.363486932145435	125.08993546763334	921.471435110016
7.300000000000001	1.5340071885811943	1.3465182189962916	14.575658834146997	1.2938345807136271	6.942204551434167	52.622637473771576	1.2520213040216335	3.6367722423225546	17.48264455382469	132.74697831197906	1.2097643666814235	2.3182166876823382	10.454451414293642	47.37087737649781	350.782559857561	1.1818557358090376	1.9523894313802581	8.271267165006126	28.722726452540996	126.6734719136406	933.14191196556
